operating_name,legal_name,ukprn,urn,provider_code,accredited_provider_number,provider_type,address1,address2,address3,address4,town,postcode,latitude,longitude,academic_year_code
Heronsgate Primary School,,10078039,100158,1EE,,school,Heronsgate Primary School,Whinchat Road,,London,London,SE28 0EA,51.493498,0.083585,2021
Hertswood Academy,,10038621,138747,17Z,,school,Cowley Hill,Borehamwood,,Hertfordshire,,WD6 5LG,51.667025,-0.266611,2021
Hethersett Academy,,10043337,140188,2H1,,school,Inspiration Trust,"Hethersett Academy, Queen's Road",,Norwich,Hethersett,NR9 3DB,52.6005463,1.182097,2021
Higham Lane School Partnership,,,,2KZ,,school,Higham Lane School Partnership,Shanklin Drive,,Warwickshire,Nuneaton,CV10 0BJ,52.5328277,-1.4563646,2021
Highbury Fields School Direct Partnership,,,,229,,school,Highbury Hill,Islington,,London,,N5 1AR,51.5528918,-0.1009739,2021
Highdown School and Sixth Form Centre,,10032203,136307,1UJ,,school,Surley Row,Emmer Green,,Reading,,RG4 8LR,51.4819111,-0.9748652,2021
High Force Education (SCITT),,10046049,,H38,,scitt,Green Lane CE Primary School,Green Lane,,Co Durham,Barnard Castle,DL12 8LG,54.5460522,-1.9097757,2021
High Force Education SCITT,,10046049,,1LP,,scitt,Green Lane Primary School,Green Lane,,Barnard Castle,,DL12 8LG,54.5460522,-1.9097757,2021
Hildenborough Church of England Primary School,,10069124,118603,15Z,,school,Hildenborough C of E Primary School,Riding Lane,,Tonbridge,Hildenborough,TN11 9HY,51.2178125,0.2415437,2021
Hillborough Junior School,,10046141,109578,18H,,school,"The Shire Foundation, Hillborough Junior School, Hillborough Road",,,Bedfordshire,Luton,LU1 5EZ,51.8724543,-0.4251093,2021
Hillcross Primary School,,10079999,102655,1VV,,school,Ashridge Way,,,Morden,,SM4 4EE,51.3981727,-0.2100343,2021
Hillingdon Primary School (The Elliot Foundation Teaching School),,,,3E7,,school,Hillingdon Primary School,,,Middlesex,Uxbridge,UB10 0PH,51.5314815,-0.4506551,2021
Hillingdon SCITT,,10059208,,2B5,,scitt,c/o Bishop Ramsey CE School,Hume Way,,Middlesex,Ruislip,HA4 8EE,51.5792096,-0.4080951,2021
Hillside School,,,,1T8,,school,Hillside School,Foredown Road,,Brighton,Portslade,BN41 2FU,50.8451455,-0.21761,2021
Hillview School For Girls,,10034679,137104,1KD,,school,Hillview School for Girls,Brionne Gardens,,Tonbridge,,TN9 2HE,51.1881425,0.2832094,2021
Hitchin Boys' School,,10039989,139154,1QY,,school,Hitchin Boys' School,Grammar School Walk,,Herts,Hitchin,SG5 1JB,51.951198,-0.2785165,2021
Holbrook Primary School,,10076535,103676,1OB,,school,Gateside Road,,,Coventry,,CV6 6FR,52.4386421,-1.4976159,2021
Holland Park School,,10043056,140134,217,,school,Airlie Gardens,Campden Hill Road,,London,,W8 7AF,51.5050051,-0.2006885,2021
Holmes Chapel Comprehensive School,,10035146,137449,1PN,,school,Selkirk Drive,Holmes Chapel,,Crewe,Holmes Chapel,CW4 7DX,53.1975214,-2.3681938,2021
Holt Heath Teaching Alliance,,,,281,,school,St. Ives Primary School,"Sandy Lane, St. Ives",,Hampshire,Ringwood,BH24 2LE,50.8381341,-1.8234596,2021
Holtsmere End Infant and Nursery School,,10074086,117377,1W7,,school,Shenley Road,,,Hemel Hempstead,,HP2 7JZ,51.7771442,-0.4419742,2021
Holy Trinity CE Primary,,,,1U9,,school,Dartmouth Road,,,London,,SE23 3HZ,51.4357027,-0.0564174,2021
Holy Trinity Church of England Primary School,,10074729,100622,1C1,,school,Upper Tulse Hill,,,London,,SW2 2RL,51.4474445,-0.1194092,2021
Holy Trinity CofE Primary School,,10073971,102418,292,,school,Rickmansworth Road,,,Middlesex,Northwood,HA6 2RH,51.6141367,-0.4371912,2021
Holy Trinity CofE VA Primary School,,,,1ND,,school,South Street,,,Taunton,,TA1 3AF,51.0135682,-3.09437,2021
Homewood School And Sixth Form Centre,,10035054,137484,1NH,,school,Homewood School & Sixth Form Centre,Ashford Road,,Tenterden,,TN30 6LT,51.0771324,0.6943391,2021
Hope Sentamu Learning Trust,,10033411,136544,1DH,,school,Manor Church of England Academy,Millfield Lane,,North Yorkshire,York,YO26 6PA,53.9751173,-1.1367005,2021
Hope Valley College,,10084303,147533,1AU,,school,Castleton Road,Hope,,Hope Valley,,S33 6SD,53.3474185,-1.7501709,2021
Horizon Learning Network,,,,19D,,school,c/o Netherton Moss School,Swifts Lane,,Bootle,Netherton,L30 3RU,53.486497,-2.980304,2021
Horrabridge Primary & Nursery School,,10077467,113253,1TV,,school,Walkhampton Road,Horrabridge,,Devon,Yelverton,PL20 7SZ,50.5069727,-4.0930123,2021
Horton Grange Primary School,,10057433,143093,1EO,,school,Spencer Road,Great Horton,,Bradford,,BD7 2EU,53.787439,-1.780088,2021
Howard Park Community School,,10075623,107671,1BU,,school,St Peg Lane,,,Cleckheaton,,BD19 3SD,53.7229043,-1.7075108,2021
Howe Dell Primary School,,10079570,117220,12X,,school,Howe Dell Primary School,The Runway,,Hatfield,,AL10 9AH,51.7669595,-0.2472552,2021
Huddersfield Horizon SCITT,,10058690,,2EX,,scitt,Beaumont Primary Academy,Dryclough Road,,West Yorkshire,Huddersfield,HD4 5JA,53.6300706,-1.8119826,2021
Hudson Primary School,,10069137,104869,2F5,,school,Hudson Primary School,Moorhey Road,,Liverpool,Maghull,L31 5LE,53.5008539,-2.9396096,2021
Hull College,,10003200,130579,H73,,school,Queen's Gardens,Wilberforce Drive,,,Hull,HU1 3DG,53.7462513,-0.3322499,2021
Hull SCITT,,10055359,,25O,,scitt,Hull SCITT,Dorchester Primary School,,Hull,Dorchester Road,HU7 6AH,53.7805228,-0.318031,2021
Hull SCITT salaried,,,,1BX,,school,Hull Collaborative Teaching School,Barham Road,,Hull,,HU9 4EE,53.7697636,-0.2637349,2021
Humber Teaching School,,,,1ES,,school,The Humber Teaching School,Low Road,,Grimsby,Healing,DN41 7QD,53.574467,-0.164279,2021
Hungerhill School,,10036542,137899,298,,school,Hungerhill Lane,Edenthorpe,,South Yorkshire,Doncaster,DN3 2JY,53.5514808,-1.0741717,2021
Hursthead Junior School Alliance,,,,27X,,school,Kirkstead Road,,,Cheshire,Cheadle Hulme,SK8 7PZ,53.3614204,-2.18024,2021
Hurstmere School,,10035087,137368,13U,,school,Hurst Road,,,Sidcup,,DA15 9AW,51.4387,0.1144,2021
Husborne Crawley Lower School,,10077795,109460,1VY,,school,School Lane,,,Husborne Crawley,,MK43 0UZ,52.0123703,-0.6026843,2021
i2i Teaching Partnership,,10058582,,24X,,scitt,Weydon School,Weydon Lane,,Surrey,Farnham,GU9 8UG,51.2025197,-0.8146681,2021
Ignite Teaching School,,,,18Z,,school,Ormiston Venture Academy,,,Norfolk,Gorleston,NR31 7JJ,52.57052849999999,1.7076019,2021
Ignite TSA,,10046195,140896,22A,,school,St Bernard's RC Primary School - A Voluntary Academy,,,Cheshire,Ellesmere Port,CH65 5EW,53.2715397,-2.8894026,2021
Ilkley All Saints' Teacher Training Partnership,,,,2DX,,school,Easby Drive,,,West Yorkshire,Ilkley,LS29 9BE,53.9273782,-1.834845,2021
Inclusive Schools Trust,,,,2JE,,school,Lionwood Teaching School,Telegraph Lane East,,Norfolk,Norwich,NR1 4AN,52.6293194,1.3152024,2021
InMAT Northamptonshire,,,,1YY,,school,Unit 2,Swan Court,,Northamptonshire,Lamport,NN6 9ER,52.3629651,-0.8923684,2021
Inner London Teacher Training Alliance,,,,21B,,school,Morning Lane,Hackney,,Greater London,London,E9 6LG,51.5466094,-0.0470095,2021
Innovate Multi Academy Trust,,,,29D,,school,West Street,,,,Northampton,NN7 4QU,52.228321,-1.0843108,2021
Innovation Teacher Training,,,,1PS,,school,14 Frensham Road,,,Surrey,Farnham,GU9 8HB,51.201741,-0.7936869999999999,2021
Inspiration Teacher Training,,10060032,,2H7,,scitt,Inspiration Curriculum Centre,256 Hall Road,,Norfolk,Norwich,NR1 2PW,52.6126005,1.2925977,2021
Inspiration Trust Norwich,,,,2AB,,school,Inspiration Trust,Weights & Measures Building,,Norwich,28 Bethel Street,NR2 1NR,52.6283224,1.2901413,2021
Inspire Multi Academy Trust Teaching Alliance,,,,2JG,,school,Burnside Estate,,,Tyne and Wear,Houghton le Spring,DH4 5HB,54.8457263,-1.4803966,2021
Inspire Partnership,,,,2GT,,school,Foxfield Primary School,"Sandbach Place, Woolwich,",,London,London,SE18 7EX,51.48673369999999,0.07378889999999999,2021
Inspire (Warwickshire),,,,23H,,school,Newbold Road,Newbold-on-Avon,,,Rugby,CV21 1EH,52.3872965,-1.2764556,2021
Inspiring Leaders - 4 Derbyshire,,,,2C4,,school,"C/O Longwood Infant Academy, Wharf",Pinxton,,Nottingham,Pinxton,NG16 6PA,53.0861324,-1.3235365,2021
Inspiring Leaders - Transform Trust,,,,5W1,,school,"11 Castlebridge Office Village, Kirtley Drive,",Castle Marina,,Nottinghamshire,Nottingham,NG7 1LD,52.9444923,-1.16303,2021
Inspiring Leaders with Discovery Schools Trust,,10055365,,1BJ,,scitt,NSPCC Training Centre,NSPCC National Training Centre,,Leicestershire,Leicester,LE4 1EZ,52.6670577,-1.1641075,2021
Inspiring Leaders with Flying High Partnership,,,,24H,,scitt,Hucknall Flying High Academy,Hurricane Road,,Nottinghamshire,Hucknall,NG15 6WU,53.0187151,-1.2253943,2021
Inspiring Leaders with Redhill Secondary Teacher Training,,10055365,,2A5,,scitt,The Redhill Academy,Arnold,,East Midlands,Nottingham,NG5 8GX,53.0092294,-1.13029,2021
"INSPIRIT, St Thomas More TSA, Bedford",,10055198,,1T2,,school,Pix Brook Academy,Arlesey Road,,Herts,Stotfold,SG5 4HB,52.16165909999999,-0.4645964,2021
IPLCN,,,,2AH,,school,Roch Mills Crescent,Roch Valley Way,,Lancashire,Rochdale,OL11 4QW,53.6054751,-2.1766315,2021
Iqra Community Primary School,,,,16R,,school,School of Education,University of Leeds,,,Leeds,LS2 9JT,53.8066815,-1.5550328,2021
Iqra Primary School,,10072333,135614,15F,,school,127 Park Hill,Off Clarence Avenue,,London,Clapham,SW4 9PA,51.454965,-0.1303868,2021
Islamia Schools ITT Partnership,,,,2E6,,school,129 Salusbury Road,,,London,,NW6 6PE,51.5395091,-0.2079681,2021
Islamiyah School,,10018120,132749,1GM,,school,Willow Street,Little Harwood,,Blackburn,,BB1 5NQ,53.7612808,-2.4681301,2021
Island Teaching Alliance,,,,2HQ,,school,Lanesend Primary,Love Lane,,Isle of Wight,Cowes,PO31 7ES,50.7513992,-1.3045164,2021
Isle of Wight SCITT,,,,I65,,school,Isle of Wight Secondary SCITT,The Fairway,,Isle of Wight,Sandown,PO36 9JH,50.657616,-1.1674008,2021
James Brindley School,,,,1AM,,school,Bell Barn Road,Edgbaston,,Birmingham,,B15 2AF,52.46943,-1.906643,2021
Jewish Schools Direct Primary Consortium,,,,1CP,,school,Wolfson Hillel Primary School,154 Chase Road,,London,,N14 4LG,51.6390198,-0.1276065,2021
Jewish Teacher Training Partnership (Jewish Secondary School Consortium),,,,1X6,,school,JTTP,"Bet Meir, 44b Albert Road",,London,Hendon,NW4 2SG,51.5880034,-0.2144137,2021
JFS,,10009664,133724,1P3,,school,The Mall,Kenton,,Middlesex,Harrow,HA3 9TE,51.5809799,-0.2811706,2021
John Ball Primary School,,10074627,100709,1Z5,,school,Southvale Road,,,London,Blackheath,SE3 0TP,51.4663609,0.0059509,2021
John Donne Primary School,,10044489,140507,1DS,,school,John Donne Primary School,Woods Road,,London,London,SE15 2SW,51.4727429,-0.0611774,2021
John F Kennedy Special School,,10047148,141255,2GJ,,school,Essex & Thames Primary SCITT - JFK School,Pitchford St,,London,Newham,E15 4RZ,51.5378981,0.0024676,2021
John King Infant School,,,,1H8,,school,Church Street West,,,Pinxton,,NG16 6NB,53.0934029,-1.3182333,2021
John Mason School,,10044827,140580,23P,,school,Wootton Road,,,Oxfordshire,Abingdon,OX14 1JB,51.6765115,-1.2879458,2021
John Port School,,,,1TX,,school,John Port School,"Main Street, Etwall",,Derbyshire,Derby,DE65 6LU,52.8832471,-1.6029451,2021
John Spence Community High School,,10003503,108644,25W,,school,John Spence Community HS,Preston Road,,Tyne & Wear,North Shields,NE29 9PU,55.0220564,-1.4509305,2021
John Taylor High School,,,,1L6,,school,John Taylor High School,"Dunstall Road, Barton under Needwood",,Staffordshire,Burton on Trent,DE13 8AZ,52.765731,-1.716944,2021
Joseph Leckie Academy,,10036183,137830,1MF,,school,Walstead Road West,,,Walsall,,WS5 4PG,52.5649716,-1.9818208,2021
"Joseph Whitaker (Nottinghamshire, Derbyshire)",,,,1E6,,school,Joseph Whitaker School,Warsop Lane,,Mansfield,Rainworth,NG21 0AG,53.1152766,-1.1210737,2021
Josie Thirkell Institute of Education,,,,1GW,,school,Digital Media Centre,County Way,,South Yorkshire,Barnsley,S70 2JW,53.5551999,-1.4791721,2021
Jurassic Coast Teaching Schools' Alliance,,,,172,,school,The Woodroffe School,Uplyme Road,,Dorset,Lyme Regis,DT7 3LX,50.7302108,-2.9488836,2021
Kaizen Teaching School Alliance,,,,2AG,,school,Weald of Kent Grammar School,Tudeley Lane,,Kent,Tonbridge,TN9 2JP,51.1842918,0.2809174,2021
KCSP Teaching School,,,,2DZ,,school,Trench Road,,,Tonbridge,,TN11 9NG,51.2173957,0.2702364,2021
Keele and North Staffordshire Teacher Education,,10060817,,24J,,scitt,"KNSTE, Seabridge Primary School",Roe Lane,,Staffordshire,Newcastle under Lyme,ST5 3PJ,52.9926112,-2.2377254,2021
Keele University,,,,K12,,hei,Teacher Education Office,Chancellor's Building,,Staffordshire,Keele University,ST5 5BG,53.0041149,-2.2747106,2021
Kelsale Church of England Voluntary Controlled Primary School,,10044107,124735,1Z6,,school,Carlton Road,Kelsale,,,Saxmundham,IP17 2NP,52.226098,1.4919373,2021
Kelvedon St Marys - Essex and Thames SCITT,,,,2L2,,school,Essex and Thames Primary SCITT - Kelvedon St Mary's Primary School,Docwra Road,,Essex,Kelvedon,CO5 9DS,51.8363904,0.7044121999999999,2021
Kemnal Technology College,,10031350,136281,1BS,,school,Kemnal Technology College (Lead),"Kent, Essex, Chichester, Portsmouth",,,"Sevenoaks Way, Sidcup, Kent",DA14 5AA,51.4120189,0.1104716,2021
Kendal Primary Partnership,,10074913,112325,2FE,,school,Kendal Primary Partnership,Oxenholme Lane,,Cumbria,Natland,LA9 7QH,54.2970261,-2.736147,2021
Kenilworth Partnership,,,,241,,school,Leyes Lane,,,Warwickshire,Kenilworth,CV8 2DA,52.3461972,-1.5604626,2021
Kent and Medway Training,,10052832,,K30,,scitt,Leigh Academies Trust - Strood Academy,Carnation Road,,Kent,Rochester,ME2 2SX,51.398135,0.466407,2021
Kent Oaks Consortium,,,,2CC,,school,Bradbourne Vale Rd,,,Kent,Sevenoaks,TN13 3LE,51.286822,0.1836571,2021
Kernow Teaching School Alliance KTSA,,,,21J,,school,Atlantic Centre,Trenance Leisure Park,,Cornwall,Newquay,TR7 2LZ,50.4088643,-5.0663099,2021
Kesteven And Sleaford High School Selective Academy,,10035660,137667,1GF,,school,Kesteven and Sleaford High Sch,Jermyn Street,,Sleaford,,NG34 7RS,52.9965862,-0.4110559,2021
King Alfred's (A Specialist Sports College),,,,247,,school,Portway,,,,Wantage,OX12 9BY,51.5863898,-1.4288942,2021
King Edward's Consortium,,10065300,,K50,,scitt,KEVI Camp Hill Girls' School,Vicarage Road,,Birmingham,Kings Heath,B14 7QJ,52.4310647,-1.9029747,2021
King Edward's Consortium (School Direct),,10065300,,15G,,school,KEVI Camp Hill Girls' School,Vicarage Road,,Birmingham,Kings Heath,B14 7QJ,52.4310647,-1.9029747,2021
King Edward Vi High School For Girls,,10008314,103585,1HX,,school,Edgbaston Park Road,,,Birmingham,,B15 2UB,52.451273,-1.925268,2021
King Edward VII School,,10003636,107140,15V,,school,Glossop Road,,,Sheffield,,S10 2PW,53.3761745,-1.4957335,2021
Kingsbridge EIP SCITT,,10054033,,1S2,,scitt,"Kingsbridge Teacher Training Center ","c/o Platt Bridge Community School, ",,Wigan,"Rivington Avenue, Platt Bridge",WN2 5NG,53.5224812,-2.5962509,2021
Kingsbridge EIP SCITT,,10054033,,K51,,scitt,"C/o Platt Bridge Community School, ","Rivington Avenue, Platt  Bridge",,Lancashire,Wigan,WN2 5NG,53.5222368,-2.5948394,2021
Kingsbury High School,,10035801,137685,1P4,,school,Kingsbury High School,Princes Avenue,,London,Kingsbury,NW9 9JR,51.5897616,-0.2748157,2021
King's College London (University of London),,10003645,,K60,,hei,King's Admissions Office,"James Clerk Maxwell Building, 57 Waterloo Road",,London,,SE1 8WA,51.504925,-0.1127431,2021
Kings Langley School,,10039628,139036,154,,school,Kings Langley School,Love Lane,,Hertfordshire,Kings Langley,WD4 9HN,51.7166099,-0.4632515,2021
Kingsmead Primary School,,,,1AJ,,school,c/o Clapton Girls' Academy,Laura Place,,London,Clapton,E5 0RB,51.5540593,-0.0512805,2021
Kings Science Academy,,,,1TS,,school,Manningham Lane,,,Bradford,Coral College,BD7 2AN,53.7911388,-1.7880447,2021
Kingston School Direct,,,,1FM,,school,Coombe Girls' School,Clarence Avenue,,London,"New Malden, Kingston upon Thames",KT3 3TU,51.4099484,-0.2635318,2021
Kingston University,,10003678,,K84,,hei,Kingston Hill Campus,Kingston Hill,,London,Kingston-upon-Thames,KT2 7LB,51.4291912,-0.26421,2021
Kingsway Primary School,,10071987,122716,1CC,,school,Kingsway,Kirkby-in-Ashfield,,Nottingham,,NG17 7FH,53.0930781,-1.2423108,2021
Kirkbie Kendal School,,10033386,136671,1HZ,,school,Kirkbie Kendal School,Lound Road,,Cumbria,Kendal,LA9 7EQ,54.3175449,-2.7410441,2021
Kirkby Primary Partnership,,,,279,,school,School Street,,,Nottinghamshire,Kirkby in Ashfield,NG17 7BT,53.0995608,-1.241117,2021
Kirk Hallam Community Technology and Sports College,,,,16Y,,school,Godfrey Drive,Kirk Hallam,,Ilkeston,,DE7 4HH,52.9635201,-1.3213789,2021
Kirklees and Calderdale SCITT,,10003692,,1WK,,scitt,Kirklees & Calderdale SCITT,Leeds Old Road,,West Yorkshire,Heckmondwike,WF16 9BB,53.7205844,-1.6679867,2021
KsENT,,,,29C,,school,C/O Beacon School,Park Farm Road,,Kent,Folkestone,CT19 5DN,51.0915381,1.1722774,2021
Kyra Teaching School Alliance,,,,1HA,,school,Mount Street Academy,"Mount Street ",,Lincolnshire,Lincoln,LN1 3JG,53.2413472,-0.5440774,2021
Lacewood Primary School,,10078938,106579,1M7,,school,Carr Head Lane,Bolton-on-Dearne,,Rotherham,,S63 8DA,53.5207737,-1.3293526,2021
"Lady Boswell's Church of England Voluntary Aided Primary School, Sevenoaks",,10079894,118721,2FJ,,school,Plymouth Drive,,,Kent,Sevenoaks,TN13 3RW,51.2724728,0.1970953,2021
Ladycross Infant School,,10076503,112614,21X,,school,Victoria Road,Sandiacre,,Nottinghamshire,Nottingham,NG10 5JD,52.9242828,-1.2923169,2021
Lady Hawkins School and Sixth Form Centre,,,,1X4,,school,Lady Hawkins' School,Park View,,Herefordshire,Kington,HR5 3AR,52.2023022,-3.0392729,2021
Ladywood School Direct,,,,13D,,school,"masefield road, littlelever, ",,,Lancashire,Bolton,BL31NG,53.5658814,-2.3660671,2021
Lampton Academy,,10031352,136341,1P8,,school,Lampton School,LWA SCITT,,Hounslow,Lampton Avenue,TW3 4EP,51.4772543,-0.3676363,2021
Lampton LWA SCITT,,10031352,,2AY,,scitt,Lampton LWA SCITT,Lampton School,,Hounslow,Lampton Avenue,TW3 4EP,51.4772543,-0.3676363,2021
Lancaster and Fylde Schools' Alliance,,,,1NN,,school,Crag Road,,,Lancashire,Lancaster,LA1 3LS,54.0546227,-2.7837678,2021
Landau Forte College Derby SCITT,,10018562,,186,,scitt,Landau Forte College,Fox Street,,Derbyshire,Derby,DE1 2LF,52.9273944,-1.4727404,2021
Langley Park School For Boys,,10033254,136586,1CZ,,school,Hawksbrook Lane,South Eden Park Road,,Beckenham,,BR3 3BP,51.388624,-0.019048,2021
Langtons Junior Academy,,10040778,139406,21G,,school,Westland Avenue,,,London,Hornchurch,RM11 3SD,51.5634719,0.220856,2021
Latchmere Teaching School Alliance,,,,1LZ,,school,Latchmere Road,,,Surrey,Kingston upon Thames,KT2 5TT,51.4225922,-0.294416,2021
Launceston College MAT and Duchy Academy Trust,,,,218,,school,Hurdon Road,,,Cornwall,Launceston,PL15 9JR,50.629452,-4.358433,2021
Laurance Haines School,,10061770,143603,1N9,,school,Vicarage Road,,,Watford,,WD18 0DD,51.646911,-0.4074195,2021
Lawrence Sheriff School,,10047140,141277,1GH,,school,Lawrence Sheriff School,Clifton Road,,Warwickshire,Rugby,CV21 3AG,52.3709915,-1.2551402,2021
L.E.A.D. Academy Trust,,,,3B9,,school,5a The Ropewalk,,,,Nottingham,NG1 5DU,52.9552927,-1.1615491,2021
LEAD Equate TSA,,,,1DK,,school,"L.E.A.D. Academy Trust, Manor Farm Academy",Tiber Road,,Lincoln,North Hykeham,LN6 9ST,53.1808953,-0.6047973999999999,2021
LEAF,,,,2JR,,school,Five Acre Wood School,Boughton Lane,,Kent,Maidstone,ME15 9QF,51.2496572,0.533295,2021
Learn-AT School Direct,,,,237,,school,Church Langton CE Primary School,Stonton Road,,Leicestershire,Church Langton Nr Market Harborough,LE16 7SZ,52.5339627,-0.9321806,2021
Learners First Schools Partnership,,,,1GX,,school,Learners First Schools Partnership,Bawtry Road,,Rotherham,Wickersley,S66 1JL,53.4218884,-1.273433,2021
Learning Academy Partnership,,,,21V,,school,All Saints Teaching School Alliance,Suite 4 Zealley House,,Devon,"Greenhill Way, Kingsteignton",TQ12 3SB,50.5422987,-3.5951006,2021
Learning for All Alliance,,,,2G6,,school,Roman Road,Hollinwood,,Lancashire,Oldham,OL8 3PH,53.5150112,-2.140388,2021
Learning Futures Partnership,,,,1UY,,school,"Carr Lane ",,,Greater Manchester,Wigan,WN3 5NY,53.5234288,-2.6365075,2021
Learning Unlimited Teaching School Alliance,,,,26G,,school,Learning Unlimited TSA,St Thomas of Canterbury School,,Sheffield,Chancet Wood Drive,S8 7TR,53.595252,-2.548643,2021
Ledbury Primary School,,10069565,116702,1XX,,school,Longacres,,,Herefordshire,Ledbury,HR8 2BE,52.0393837,-2.4300006,2021
